X,Y,CCN,ADDRESS,DATE_OF_OFFENSE,TIME_OF_OFFENSE,DATE_OFFENSE_RECORDED,REPORT_YEAR,MONTH,POLICE_DISTRICT,WARD,TYPE_OF_HATE_BIAS,TARGETED_GROUP,TOP_OFFENSE_TYPE,MAR_ID,MAR_XCOORD,MAR_YCOORD,MAR_LATITUDE,MAR_LONGITUDE,SE_ANNO_CAD_DATA,GLOBALID,CREATED_USER,CREATED_DATE,LAST_EDITED_USER,LAST_EDITED_DATE,OBJECTID,SHAPE
-77.0296212374017,38.8978336342013,24009393,600 block 13th St NW,2024/01/19 05:00:00+00,1450,2024/01/19 05:00:00+00,2024,1,2D,Ward 2,Race,White,Threats,809390,397430.66,136664.37,,,,{947FFD0A-D667-4751-BA88-EE703CF78ADE},MPD_EDITOR,2024/02/16 20:29:44+00,MPD,2024/02/16 21:02:52+00,3661,
-77.0461023639844,38.9142367345672,24103945,1800 block Connecticut Ave NW,2024/01/28 05:00:00+00,1017,2024/01/28 05:00:00+00,2024,1,2D,Ward 2,Religion,Jewish,Simple Assault,809860,396001.9,138485.84,,,,{5BCCEB64-291B-4544-9DA2-976AFCD3135D},MPD_EDITOR,2024/02/16 20:30:51+00,MPD,2024/02/16 21:02:52+00,3662,
-77.0400823670906,38.9096532584607,24003129,1700 block P St NW,2024/01/06 05:00:00+00,2236,2024/01/06 05:00:00+00,2024,1,2D,Ward 2,Sexual Orientation,,Threats,800859,396523.77,137976.79,,,,{EB67CE87-A50C-4342-9151-B25003256243},MPD_EDITOR,2024/02/16 20:31:54+00,MPD,2024/02/16 21:02:52+00,3663,
-77.0375897449057,38.9293337727203,24014460,3100 block Mount Pleasant St NW,2024/01/29 05:00:00+00,1145,2024/01/29 05:00:00+00,2024,1,3D,Ward 1,Sexual Orientation,,Threats,803492,396740.86,140161.4,,,,{22B8E075-6D6A-4C5E-86FC-155638CE8A08},MPD_EDITOR,2024/02/16 20:32:54+00,MPD,2024/02/16 21:02:52+00,3664,
,,"21060180
",500 block of Georgia Ave NW,2021/05/10 04:00:00+00,0329,2021/05/10 04:00:00+00,2021,5,4D,,Ethnicity/National Origin,Ethiopian,ADW,,,,,,,{553F5C69-247F-4453-8AED-A51E070D54F9},MPD,2024/01/29 20:10:22+00,MPD,2024/02/16 21:02:52+00,3665,
,,21057281,1300 block of 14th St NE,2021/05/04 04:00:00+00,1346,2021/05/04 04:00:00+00,2021,5,5D,,Ethnicity/National Origin,Chinese,Simple Assault,,,,,,,{96C7E0CA-03FF-4A0D-AB05-CBD627181452},MPD,2024/01/29 20:12:17+00,MPD,2024/02/16 21:02:52+00,3666,
,,19183920,2400 block of Minnesota Ave NE,2019/10/14 04:00:00+00,1608,2019/10/14 04:00:00+00,2019,10,6D,,Race,White,Simple Assault,,,,,,,{7369E9B4-051F-49AE-A72B-692C64B2A48B},MPD,2024/01/29 20:13:34+00,MPD,2024/02/16 21:02:52+00,3667,
,,19165737,7700 block of Eastern Ave NE,2019/09/17 04:00:00+00,0920,2019/09/17 04:00:00+00,2019,9,4D,,Gender Identity/Expression,,Robbery,,,,,,,{9A89E5C4-D30D-4B0C-9B4F-07C5AB7DA88A},MPD,2024/01/29 20:15:23+00,MPD,2024/02/16 21:02:52+00,3668,
,,19034101,900 block of Eastern Ave NW,2019/02/27 05:00:00+00,1240,2019/02/27 05:00:00+00,2019,2,6D,,Gender Identity/Expression,,ADW,,,,,,,{C135758D-7CD9-40E6-8DEA-1DD38F1A3F43},MPD,2024/01/29 20:16:48+00,MPD,2024/02/16 21:02:52+00,3669,
,,17160966,1500 block of 2nd St NW,2017/09/16 04:00:00+00,1812,2017/09/16 04:00:00+00,2017,9,1D,,Sexual Orientation,,ADW,,,,,,,{9CA1F214-6223-4A11-BC66-5B3FB4C8C0EF},MPD,2024/01/29 20:18:13+00,MPD,2024/02/16 21:02:52+00,3670,
,,16186020,4300 block of Prospect St NW,2016/10/31 04:00:00+00,2246,2016/11/01 04:00:00+00,2016,11,2D,,Sexual Orientation,,Robbery,,,,,,,{7613509D-837B-4786-80CB-CDA1C659CD14},MPD,2024/01/29 20:19:18+00,MPD,2024/02/16 21:02:52+00,3671,
,,16142973,900 block of Eastern Ave NW,2016/08/25 04:00:00+00,1234-1411,2016/08/25 04:00:00+00,2016,8,6D,,Gender Identity/Expression,,Simple Assault,,,,,,,{6D389A98-9A4F-4922-B07D-3BF9D2CD512E},MPD,2024/01/29 20:21:12+00,MPD,2024/02/16 21:02:52+00,3672,
,,15196534,400 block of New Jersey Ave NE,2015/12/05 05:00:00+00,1733-1733,2015/12/10 05:00:00+00,2015,12,1D,,Religion,Muslim,Threats,,,,,,,{A2179BD2-71A8-4C40-ABCC-13674D424893},MPD,2024/01/29 20:21:44+00,MPD,2024/02/16 21:02:52+00,3673,
,,15121520,Potomac Ave NW and Prospect St NW,2015/08/07 04:00:00+00,0119-0124,2015/08/07 04:00:00+00,2015,8,2D,,Sexual Orientation,,Simple Assault,,,,,,,{4353634E-7200-4E4F-B9C4-32DE15EF9746},MPD,2024/01/29 20:22:50+00,MPD,2024/02/16 21:02:52+00,3674,
,,12045820,E St SE and Chaplin St SE,2012/04/04 04:00:00+00,1300,2012/04/04 04:00:00+00,2012,4,6D,,Sexual Orientation,,Simple Assault,,,,,,,{1016A1B2-5660-48F1-9511-94EBCB278466},MPD,2024/01/29 20:24:14+00,MPD,2024/02/16 21:02:52+00,3675,
-77.0403100058989,38.9129905008726,17011418,1700 block of New Hampshire Ave NW,2017/01/21 05:00:00+00,0050,2017/01/21 05:00:00+00,2017,1,3D,Ward 2,Religion,Jewish,Simple Assault,812437,396504.19,138347.26,38.91298271,-77.04030771,,{B1C2FC8B-2583-4151-AE5F-C5BC386D5971},,,MPD,2024/02/16 21:02:52+00,3676,
-77.0533063589647,38.9030900736189,14144376,1000 block of 25th St NW,2014/09/21 04:00:00+00,0040-0045,2014/09/21 04:00:00+00,2014,9,2D,Ward 2,Homelessness,,Simple Assault,814764,395376.4,137248.81,38.90308229,-77.05330406,,{E7FA776D-332E-40D5-AAB0-84A80BFA9E28},,,MPD,2024/02/16 21:02:52+00,3677,
-77.0302819718224,38.9311358453516,12018396,1300 block of Park Rd NW,2012/02/06 05:00:00+00,1900,2012/02/06 05:00:00+00,2012,2,3D,Ward 1,Sexual Orientation,,Simple Assault,802061,397374.57,140361.21,38.93112805,-77.03027968,,{B1232B0E-9BF5-4C54-927D-C710BDF1319A},,,MPD,2024/02/16 21:02:52+00,3678,
-76.9954666850829,38.8587587085665,12090516,2600 block of Martin Luther King Jr Ave SE,2012/06/29 04:00:00+00,1430,2012/06/29 04:00:00+00,2012,6,7D,Ward 8,Sexual Orientation,,Simple Assault,806491,400393.66249432,132326.35020023,38.85875093,-76.99546441,,{A302C18F-BC71-439A-AC38-79405ACA346E},,,MPD,2024/02/16 21:02:52+00,3679,
-77.009066560046,38.90252231053,12121218,K St NW and North Capitol ST NW,2012/08/27 04:00:00+00,1700,2012/08/27 04:00:00+00,2012,8,1D,Ward 6,Gender Identity/Expression,,Robbery,905449,399213.75759722,137184.47266874,38.90251452,-77.00906427,,{62B8F0F5-427F-4544-A626-BFBC605DB42B},,,MPD,2024/02/16 21:02:52+00,3680,
-77.0319530321757,38.9170055783743,13000856,14th St NW and U St NW,2013/01/01 05:00:00+00,0115-1100,2013/01/03 05:00:00+00,2013,1,3D,Ward 2,Gender Identity/Expression,,Threats,903573,397229.13001138,138792.67999823,38.91699779,-77.03195074,,{FD16F60D-2C9E-47F3-89A6-2A4C176E7B13},,,MPD,2024/02/16 21:02:52+00,3681,
-76.96404294874,38.8531412078781,13025037,3100 block of Naylor Rd SE,2013/02/25 05:00:00+00,1600-1605,2013/02/25 05:00:00+00,2013,2,7D,Ward 8,Sexual Orientation,,Robbery,804820,403121.29968085,131703.37227965,38.85313343,-76.96404068,,{0383404C-9803-48EF-BCD5-7CEB24ADC403},,,MPD,2024/02/16 21:02:52+00,3682,
-77.0005758969634,38.839436142412,13079198,3400 block of 4th St SE,2013/06/11 04:00:00+00,1250-1255,2013/06/11 04:00:00+00,2013,6,7D,Ward 8,Sexual Orientation,,Simple Assault,815806,399950.2,130181.4,38.83942837,-77.00057362,,{3162514A-7757-4F85-BB70-CFE1265A1EE7},,,MPD,2024/02/16 21:02:52+00,3683,
-76.9830526714336,38.8447019802812,13114264,1500 block of Savannah St SE,2013/08/12 04:00:00+00,2040-2042,2013/08/12 04:00:00+00,2013,8,7D,Ward 8,Race,White,ADW,805970,401471.41401532,130766.08066278,38.8446942,-76.9830504,,{643C239F-F307-41EC-8040-B80D9CA03BD0},,,MPD,2024/02/16 21:02:52+00,3684,
-77.0048223329153,38.8351617119057,13186593,100 block of Wayne Pl SE,2013/12/30 05:00:00+00,1231,2013/12/30 05:00:00+00,2013,12,7D,Ward 8,Sexual Orientation,,Simple Assault,809388,399581.51,129706.92,38.83515394,-77.00482005,,{5603002C-E5D5-4C6E-84E4-4495A8A915CA},,,MPD,2024/02/16 21:02:52+00,3685,
-77.0020337756006,38.9159301911244,14052514,1900 block of 3rd St NE,2014/04/16 04:00:00+00,1425-1430,2014/04/16 04:00:00+00,2014,4,5D,Ward 5,Gender Identity/Expression,,ADW,806067,399823.82,138672.82,38.9159224,-77.00203149,,{744F199A-9DAA-456F-AC58-8740B4A886E8},,,MPD,2024/02/16 21:02:52+00,3686,
-77.0327957447313,38.9025305560349,14092699,1400 block of K St NW,2014/06/25 04:00:00+00,1458,2014/06/25 04:00:00+00,2014,6,2D,Ward 2,Religion,Muslim,Damage/Defacing/Destruction of Property,805270,397155.47,137185.86,38.90252277,-77.03279345,,{9939FC63-37C0-4F3B-B2A4-46DEC7331D98},,,MPD,2024/02/16 21:02:52+00,3687,
-77.0355623799762,38.9025318185051,14124759,1500 block of K St NW,2014/08/18 04:00:00+00,1848-1849,2014/08/19 04:00:00+00,2014,8,2D,Ward 2,Race,Black,Simple Assault,801818,396915.49,137186.09,38.90252403,-77.03556009,,{E2A9CD6A-4AD2-4D28-852B-886FBEC2F1DA},,,MPD,2024/02/16 21:02:52+00,3688,
-77.0161782980136,38.902527012807,15029735,4th St NW and K St NW,2015/03/02 05:00:00+00,1717-1913,2015/03/02 05:00:00+00,2015,3,1D,Ward 6,Race,Asian,ADW,904976,398596.87999665,137185.07999674,38.90251922,-77.01617601,,{D3C42208-CD44-47F7-B7F3-97EE1646CDDF},,,MPD,2024/02/16 21:02:52+00,3689,
-77.0228442891008,38.9263995235815,15094629,2800 block of Georgia Ave NW,2015/06/23 04:00:00+00,2018-2020,2015/06/23 04:00:00+00,2015,6,3D,Ward 1,Sexual Orientation,,Simple Assault,812827,398019.33,139835.25,38.92639173,-77.022842,,{24FFE2AB-3534-4C1C-805C-C7A5C7CB389C},,,MPD,2024/02/16 21:02:52+00,3690,
-77.0194208401286,38.898318803941,15190805,500 block of G St NW,2015/11/30 05:00:00+00,0226-0509,2015/11/30 05:00:00+00,2015,11,1D,Ward 2,Gender Identity/Expression,,ADW,803614,398315.52,136717.99,38.89831102,-77.01941855,,{8E532445-6B9A-4976-81A3-D9F769F3047C},,,MPD,2024/02/16 21:02:52+00,3691,
-77.0166421845032,38.9572645059013,16078106,300 block of Missouri Ave NW,2016/05/16 04:00:00+00,1830-1840,2016/05/16 04:00:00+00,2016,5,4D,Ward 4,Ethnicity/National Origin,Latino/Hispanic,Threats,809690,398557.75,143261.42,38.95725671,-77.01663989,,{C6C6CCED-EB05-4F2A-9206-56A3E2EFEEB0},,,MPD,2024/02/16 21:02:52+00,3692,
-77.0384868410645,38.9115051897783,16106888,1600 block of 17th St NW,2016/06/21 04:00:00+00,2016,2016/06/21 04:00:00+00,2016,6,3D,Ward 2,Sexual Orientation,,Simple Assault,808622,396662.24,138182.31,38.9114974,-77.03848454,,{F1854C39-B5CF-494A-ABD2-2243FA95A36B},,,MPD,2024/02/16 21:02:52+00,3693,
-77.0228442891008,38.9263995235815,17173404,2800 block of Georgia Ave NW,2017/10/06 04:00:00+00,1500,2017/10/06 04:00:00+00,2017,10,3D,Ward 1,Gender Identity/Expression,,Threats,812827,398019.33,139835.25,38.92639173,-77.022842,,{C7FD3E05-D22B-4E7F-91D8-5ABC2DB1771A},,,MPD,2024/02/16 21:02:52+00,3694,
-77.0124096795709,38.8248156484667,17192415,4600 block of Martin Luther King Jr Ave SW,2017/11/05 04:00:00+00,1700,2017/11/06 05:00:00+00,2017,11,7D,Ward 8,Sexual Orientation,,Damage/Defacing/Destruction of Property,810760,398922.6,128558.5,38.82480788,-77.0124074,,{521C7AA8-A966-4EEF-AF98-2495C024FAD5},,,MPD,2024/02/16 21:02:52+00,3695,
-76.9743815681789,38.8573122302551,17206420,2700 block of Bruce Pl SE,2017/11/29 05:00:00+00,2224,2017/11/29 05:00:00+00,2017,11,7D,Ward 8,Gender Identity/Expression,,Robbery,812866,402223.76908802,132166.08287208,38.85730445,-76.9743793,,{BE466415-DBF3-4ED4-92EB-75B230FCCEF4},,,MPD,2024/02/16 21:02:52+00,3696,
-77.013172209297,38.9037467614422,18031276,100 block of L St NW,2018/02/24 05:00:00+00,1515,2018/02/24 05:00:00+00,2018,2,1D,Ward 6,Gender Identity/Expression,,Simple Assault,813991,398857.65,137320.44,38.90373897,-77.01316992,,{2CAA7629-F726-4B49-83CD-8FC18A8D39DA},,,MPD,2024/02/16 21:02:52+00,3697,
-77.0724240341009,38.9340701617786,18048419,3300 block of Wisconsin Ave NW,2018/03/26 04:00:00+00,2027,2018/03/26 04:00:00+00,2018,3,2D,Ward 3,Race,Black,Damage/Defacing/Destruction of Property,811570,393720.86,140689,38.93406237,-77.07242173,,{AE72C669-933E-49F0-8DF8-F767D88FD776},,,MPD,2024/02/16 21:02:52+00,3698,
-77.0311426836939,38.899684727295,18079974,1300 block of New York Ave NW,2018/05/17 04:00:00+00,1610,2018/05/18 04:00:00+00,2018,5,2D,Ward 2,Ethnicity/National Origin,Latino/Hispanic,Threats,801535,397298.75,136869.9,38.89967694,-77.03114039,,{13E413E7-10EA-45C8-9F4A-4AC1C236AD97},,,MPD,2024/02/16 21:02:52+00,3699,
-76.9348824805467,38.8910945922977,18096291,100 block of 47th St NE,2018/06/13 04:00:00+00,2350,2018/06/14 04:00:00+00,2018,6,6D,Ward 7,Sexual Orientation,,Robbery,808959,405649.4468832,135917.88095556,38.8910868,-76.93488022,,{3F5ACBD3-F4A6-440F-8E83-10312512361A},,,MPD,2024/02/16 21:02:52+00,3700,
-77.0124096795709,38.8248156484667,18109277,4600 block of Martin Luther King Jr Ave SW,2018/07/04 04:00:00+00,1413,2018/07/04 04:00:00+00,2018,7,7D,Ward 8,Gender Identity/Expression,,Threats,810760,398922.6,128558.5,38.82480788,-77.0124074,,{0C7E293D-7CB5-4CA9-9750-518C916E1F3C},,,MPD,2024/02/16 21:02:52+00,3701,
-77.0219174901236,38.9003493873766,18110306,800 block of 7th ST NW,2018/07/06 04:00:00+00,0007,2018/07/06 04:00:00+00,2018,7,1D,Ward 2,Gender Identity/Expression,,Simple Assault,814889,398099,136943.45,38.9003416,-77.0219152,,{993F6CEE-909E-4CC4-85C8-9E1CEE573F89},,,MPD,2024/02/16 21:02:52+00,3702,
-76.9862421888714,38.9247228776147,18135346,1300 block of Brentwood Rd NE,2018/08/15 04:00:00+00,0000,2018/08/15 04:00:00+00,2018,8,5D,Ward 5,Sexual Orientation,,Threats,814526,401193.19,139648.97,38.92471508,-76.98623991,,{1B3ACC9D-4548-47ED-9330-5DF79D89880B},,,MPD,2024/02/16 21:02:52+00,3703,
-77.0332566388807,38.9096593644672,18152577,1400 block of P St NW,2018/09/10 04:00:00+00,2255,2018/09/10 04:00:00+00,2018,9,2D,Ward 2,Ethnicity/National Origin,Latino/Hispanic,Simple Assault,815289,397115.78,137977.23,38.90965158,-77.03325434,,{74749713-7359-43A7-8B4D-A2610E229DFE},,,MPD,2024/02/16 21:02:52+00,3704,
-76.9519711575696,38.8956466327765,18174032,3700 block of Benning Rd NE,2018/10/13 04:00:00+00,2239,2018/10/14 04:00:00+00,2018,10,6D,Ward 7,Sexual Orientation,,Damage/Defacing/Destruction of Property,807542,404166.65868982,136422.27452403,38.89563884,-76.95196889,,{FA7C6213-81FB-4FEC-99BD-8CA92906EE45},,,MPD,2024/02/16 21:02:52+00,3705,
-77.0035164637972,38.9078332788923,18203912,1300 block of 2nd St NE,2018/12/01 05:00:00+00,0438,2018/12/01 05:00:00+00,2018,12,5D,Ward 6,Gender Identity/Expression,,Threats,815800,399695.2,137774,38.90782549,-77.00351418,,{EC6D5E4D-FEB3-4E44-A2D6-52A82DD83CD1},,,MPD,2024/02/16 21:02:52+00,3706,
-77.008352194131,38.8963940414343,19026746,Unit block of E St NE,2019/02/14 05:00:00+00,1952,2019/02/15 05:00:00+00,2019,2,1D,Ward 6,Ethnicity/National Origin,Non-European,Damage/Defacing/Destruction of Property,802587,399275.66,136504.18,38.89638625,-77.00834991,,{5B11C36F-D714-490C-B283-51B9438D9A56},,,MPD,2024/02/16 21:02:52+00,3707,
-76.9937254507961,38.9126674010263,22117217,500 block of New York Ave NE,2022/08/15 04:00:00+00,1302,2022/08/15 04:00:00+00,2022,8,5D,Ward 5,Race,Black,Simple Assault,816379,400544.38,138310.64,38.91265961,-76.99372317,,{409C9C72-A939-441A-87A0-D5CABB65907E},,,MPD,2024/02/16 21:02:52+00,3708,
-77.0747523243546,38.9217309045868,19056247,3800 block of Beecher St NW,2019/04/03 04:00:00+00,1851,2019/04/30 04:00:00+00,2019,4,2D,Ward 3,Ethnicity/National Origin,Jewish,Threats,808004,393517.87,139319.4,38.92172311,-77.07475002,,{634AA4F7-88A2-4E3A-9CEC-405CD788ACBA},,,MPD,2024/02/16 21:02:52+00,3709,
-77.042569950854,38.9056616800266,19071007,1800 block of M St NW,2019/04/23 04:00:00+00,1700,2019/04/26 04:00:00+00,2019,4,2D,Ward 2,Ethnicity/National Origin,Jewish,Damage/Defacing/Destruction of Property,809121,396307.81,137533.79,38.90565389,-77.04256765,,{D7BA512E-9F4F-4C7A-BF95-A97137BD323A},,,MPD,2024/02/16 21:02:52+00,3710,
-77.0228442891008,38.9263995235815,17040976,2800 block of Georgia Ave NW,2017/03/12 05:00:00+00,1400,2017/03/12 05:00:00+00,2017,3,3D,Ward 1,Gender Identity/Expression,,Damage/Defacing/Destruction of Property,812827,398019.33,139835.25,38.92639173,-77.022842,,{875925E5-AFCB-46BB-B64A-FA4BF50084B5},,,MPD,2024/02/16 21:02:52+00,3711,
-77.033641629808,38.9287511471784,17071780,1400 block of Irving St NW,2017/05/01 04:00:00+00,0009,2017/05/01 04:00:00+00,2017,5,3D,Ward 1,Sexual Orientation,,Simple Assault,809317,397083.17,140096.59,38.92874335,-77.03363933,,{695BDAA2-5099-4AAF-B0A4-BB6502FA397A},,,MPD,2024/02/16 21:02:52+00,3712,
-76.9863934861379,38.9120555615073,17102708,1800 block of Kendall St NE,2017/06/16 04:00:00+00,1824,2017/06/16 04:00:00+00,2017,6,5D,Ward 5,Race,Black,Simple Assault,813329,401180.28,138242.79,38.91204777,-76.98639121,,{D2FD72A2-0631-4F53-A515-1EA6054FFEF4},,,MPD,2024/02/16 21:02:52+00,3713,
-77.0363867912751,38.9651327041674,17124884,6100 block of 16th St NW,2017/07/20 04:00:00+00,2138,2017/07/21 04:00:00+00,2017,7,4D,Ward 4,Ethnicity/National Origin,Black/African,Simple Assault,800279,396846.75,144135.36,38.9651249,-77.03638449,,{EF43C115-E546-4F65-85D6-D7DB05F870AB},,,MPD,2024/02/16 21:02:52+00,3714,
-77.0328089267264,38.8991072856206,17150165,1400 block of New York Ave NW,2017/08/27 04:00:00+00,0043,2017/08/30 04:00:00+00,2017,8,2D,Ward 2,Political Affiliation,,Threats,800698,397154.19,136805.85,38.8990995,-77.03280663,,{23C213A4-2D36-4F88-9AC2-7EDE2D4105A6},,,MPD,2024/02/16 21:02:52+00,3715,
-77.0035164637972,38.9078332788923,19231444,1300 block of 2nd St NE,2019/12/29 05:00:00+00,1812,2019/12/29 05:00:00+00,2019,12,5D,Ward 6,Ethnicity/National Origin,Asian,Threats,815800,399695.2,137774,38.90782549,-77.00351418,,{8CE1933B-EF73-467E-ABEF-F00D9A5EBA39},,,MPD,2024/02/16 21:02:52+00,3716,
-77.0244008704367,38.9369769444542,20024492,3700 block of Georgia Ave NW,2020/02/09 05:00:00+00,1720,2020/02/09 05:00:00+00,2020,2,4D,Ward 4,Gender Identity/Expression,,Threats,809816,397884.67,141009.47,38.93696915,-77.02439858,,{D58C00DF-8206-471B-876B-0EB1E9B27183},,,MPD,2024/02/16 21:02:52+00,3717,
-77.0290311382274,38.9607419770026,20090833,5800 block of Colorado Ave NW,2020/06/20 04:00:00+00,2300,2020/06/20 04:00:00+00,2020,6,4D,Ward 4,Gender Identity/Expression,,Threats,802378,397484.07,143647.72,38.96073418,-77.02902884,,{672FF911-11B2-4E7D-B3B4-3B009D44A66B},,,MPD,2024/02/16 21:02:52+00,3718,
-77.0425505796906,38.9126151395914,20121968,1800 block of R St NW,2020/08/26 04:00:00+00,1242,2020/08/26 04:00:00+00,2020,8,2D,Ward 2,Ethnicity/National Origin,Jewish,Threats,803082,396309.85,138305.68,38.91260735,-77.04254828,,{8B24434F-5E9A-4B05-9530-ECA31CC175F0},,,MPD,2024/02/16 21:02:52+00,3719,
-77.0000519303568,38.876487693561,22100068,400 block of M St SE,2022/07/13 04:00:00+00,1200,2022/07/13 04:00:00+00,2022,7,1D,Ward 8,Sexual Orientation,,Threats,808481,399995.69193395,134294.38837806,38.87647991,-77.00004965,,{753A3767-8E28-4B27-8240-010C52C58900},,,MPD,2024/02/16 21:02:52+00,3720,
-77.0005680885995,38.8280376464563,20136153,4200 block of 4th ST SE,2020/09/23 04:00:00+00,1921,2020/09/23 04:00:00+00,2020,9,7D,Ward 8,Gender Identity/Expression,,Threats,813557,399950.87,128916.09,38.82802987,-77.00056581,,{0AA01467-6457-49DC-840B-6923C6830C53},,,MPD,2024/02/16 21:02:52+00,3721,
-77.0334279926134,38.9606257671103,20139860,5800 block of 14th St NW,2020/09/30 04:00:00+00,1821,2020/09/30 04:00:00+00,2020,9,4D,Ward 4,Ethnicity/National Origin,Latino/Hispanic,Simple Assault,801014,397102.99,143634.95,38.96061797,-77.03342569,,{F9CCC17D-247E-4E71-8137-6F590608B864},,,MPD,2024/02/16 21:02:52+00,3722,
-77.0065469730478,38.9114954007373,20169151,1600 block of 1st St NE,2020/11/27 05:00:00+00,1135,2020/11/27 05:00:00+00,2020,11,5D,Ward 5,Race,Black,Threats,814939,399432.38,138180.54,38.91148761,-77.00654469,,{A8D37F7B-3044-4439-9AC5-AC7E6110156F},,,MPD,2024/02/16 21:02:52+00,3723,
-77.0275623948073,38.9170066965776,21009042,1100 block of U St NW,2021/01/20 05:00:00+00,1809,2021/01/20 05:00:00+00,2021,1,3D,Ward 1,Sexual Orientation,,Simple Assault,812182,397609.9,138792.68,38.91699891,-77.0275601,,{8AA5B900-973E-4AFF-A625-8995BC7B6036},,,MPD,2024/02/16 21:02:52+00,3724,
-77.0167596148424,38.917435470215,21048092,300 block of Elm St NW,2021/04/15 04:00:00+00,1820,2021/04/15 04:00:00+00,2021,4,3D,Ward 1,Ethnicity/National Origin,Asian,Simple Assault,813496,398546.76,138840.05,38.91742768,-77.01675733,,{609635F2-3C79-42CB-A48A-02A249E57F5F},,,MPD,2024/02/16 21:02:52+00,3725,
-76.9912660378669,38.9372531080417,21085513,1000 block of Quincy St NE,2021/06/24 04:00:00+00,2005,2021/06/24 04:00:00+00,2021,6,5D,Ward 5,Sexual Orientation,,Simple Assault,804592,400757.42,141039.88,38.93724531,-76.99126375,,{882B8B74-C013-4E9C-B354-185714464F90},,,MPD,2024/02/16 21:02:52+00,3726,
-77.0416831324842,38.9182889923559,21106634,2100 block of 18th St NW,2021/07/30 04:00:00+00,1741,2021/07/31 04:00:00+00,2021,7,3D,Ward 1,Race,Asian,Simple Assault,813741,396385.37,138935.49,38.9182812,-77.04168083,,{0D7B8B74-E941-4CB6-B48C-023A7C8C5FFE},,,MPD,2024/02/16 21:02:52+00,3727,
-77.0091002229449,38.8765337465149,21128638,1100 block of South Capitol St SW,2021/09/09 04:00:00+00,0140,2021/09/09 04:00:00+00,2021,9,1D,Ward 6,Sexual Orientation,,Simple Assault,815894,399210.55,134299.54,38.87652596,-77.00909794,,{87E852BD-A5C3-4868-B438-64B4246D8BBA},,,MPD,2024/02/16 21:02:52+00,3728,
-76.9809904095507,38.8651187999594,21164660,1600 block of U St SE,2021/11/10 05:00:00+00,2050,2021/11/10 05:00:00+00,2021,11,7D,Ward 8,Race,Black,Damage/Defacing/Destruction of Property,815301,401649.96934348,133032.52853689,38.86511102,-76.98098813,,{0B038E9A-DD5E-4CC8-97DE-46F232C40E28},,,MPD,2024/02/16 21:02:52+00,3729,
-77.0199145928402,38.9569923951,21185165,5500 block of 5th St NW,2021/12/19 05:00:00+00,2107,2021/12/19 05:00:00+00,2021,12,4D,Ward 4,Sexual Orientation,,ADW,802987,398274.11,143231.27,38.9569846,-77.0199123,,{0CEB4270-F46A-4E7B-8460-BE0DCF56971C},,,MPD,2024/02/16 21:02:52+00,3730,
-77.0378822091565,38.925188591731,22032188,2600 block of Mozart Pl NW,2022/03/07 05:00:00+00,1810,2022/03/07 05:00:00+00,2022,3,3D,Ward 1,Sexual Orientation,,Simple Assault,811446,396715.31,139701.26,38.9251808,-77.03787991,,{D7D7A54A-745C-4537-9D5C-8B84F62DC19E},,,MPD,2024/02/16 21:02:52+00,3731,
-77.0105980883863,38.9202385928113,22059110,Unit block of Adams St NW,2022/04/28 04:00:00+00,1801,2022/04/28 04:00:00+00,2022,4,3D,Ward 5,Sexual Orientation,,Threats,809120,399081.14,139151.14,38.9202308,-77.0105958,,{11306370-7C16-402F-BFD2-A32E7727F565},,,MPD,2024/02/16 21:02:52+00,3732,
-77.0090851325233,38.8738159594905,19113821,1300 block of South Capitol St SW,2019/06/29 04:00:00+00,2229,2019/06/30 04:00:00+00,2019,6,1D,Ward 8,Race,Black,Simple Assault,815284,399211.82937322,133997.84511378,38.87380818,-77.00908285,,{3F5CC6BE-465D-419A-9936-400A324F866F},,,MPD,2024/02/16 21:02:52+00,3733,
-77.0058880059918,38.9042176819162,19150379,1100 block of 1st St NE,2019/08/24 04:00:00+00,2220,2019/08/24 04:00:00+00,2019,8,5D,Ward 6,Race,White,Simple Assault,800351,399489.48,137372.65,38.90420989,-77.00588572,,{DE44A735-BC2F-4772-8C33-5EE86050445D},,,MPD,2024/02/16 21:02:52+00,3734,
-76.9616349571053,38.9280686648172,19164778,3000 block of Bladensburg Rd NE,2019/09/15 04:00:00+00,2109,2019/09/15 04:00:00+00,2019,9,5D,Ward 5,Sexual Orientation,,Threats,807734,403326.82,140020.99,38.92806087,-76.96163268,,{F9AE597A-1B5D-4685-84A4-FC153E050EFF},,,MPD,2024/02/16 21:02:52+00,3735,
